hotel_id,google_place_id,hotel_name,address,latitude,longitude,rating,review_count,area,hotel_type,price_level,review_volume,average_sentiment,positive_review_ratio,negative_review_ratio,cleanliness_score,service_score,location_score,value_for_money_score,staff_behavior_score,area_cluster,budget_category,popularity_score,rating_score,sentiment_score,trust_score
ChIJm_hMGRjjDDkRypFWdaJKIic,ChIJm_hMGRjjDDkRypFWdaJKIic,Mauryan Express Hotel @ Hauz Khas Fort,"87/B, Hauz Khas Village, Deer Park, Hauz Khas, New Delhi",28.5532534,77.1950975,4.4,327.0,Hauz Khas,hotel,,5.0,0.0865885667852125,0.0,1.0,0.0500191554698782,0.0005031758337281,0.108074918782222,0.2822422087192535,0.0500191554698782,Other,Mid-Range,0.5392705569158556,4.4,0.0865885667852125,0.580456961543432
ChIJe0aRQU_jDDkRiANhTaAQknI,ChIJe0aRQU_jDDkRiANhTaAQknI,Jagannath B&B Hotel,"G 17/4, South Extension, Part 2, New Delhi",28.5657629,77.2168537,4.0,492.0,Part 2,hotel,,5.0,0.7999796911492012,0.8,0.2,0.7500180210190592,0.9998596906661988,0.999831348657608,0.9998750686645508,0.999841034412384,Other,Mid-Range,0.5772042431608497,4.0,0.7999796911492012,0.7629537322625441
ChIJF7Cpu4YdDTkR64xYubWmXq4,ChIJF7Cpu4YdDTkR64xYubWmXq4,Hotel Veer Palace,"First Floor, B-2/3, Africa Ave, Block B 2, Safdarjung Enclave, New Delhi",28.5627486,77.18903949999999,4.0,452.0,Safdarjung Enclave,hotel,,5.0,0.0002754228771663,0.0,1.0,0.0002754228771663,0.0002492019702913,0.5,0.0002284734000568,0.0002537530090194,Other,Luxury,0.5693272578840848,4.0,0.0002754228771663,0.5061385084070178
ChIJNSFmGzPiDDkRIiHvp6YOd1c,ChIJNSFmGzPiDDkRIiHvp6YOd1c,Amara Hotel,"C-, 30, Hansraj Gupta Rd, Greater Kailash-1, C Block, Greater Kailash I, Greater Kailash, New Delhi",28.5481717,77.238469,4.1,1131.0,Greater Kailash,hotel,,5.0,0.9994658589363098,1.0,0.0,0.999766488869985,0.9998741149902344,0.99900621175766,0.9998451471328736,0.9994658589363098,Other,Mid-Range,0.6545834829756433,4.1,0.9994658589363098,0.8563499781262579
ChIJHZoxKrPjDDkRG6jciOAg1Ic,ChIJHZoxKrPjDDkRG6jciOAg1Ic,Hotel Diplomat Residency,"56, Ring Rd, Block O, Lajpat Nagar III, Lajpat Nagar, New Delhi",28.5652059,77.2408779,4.1,696.0,Lajpat Nagar,hotel,,5.0,0.9997946977615356,1.0,0.0,0.9998204310735068,0.9998251497745514,0.9998336136341096,0.5,0.999798576037089,Other,Mid-Range,0.6094390334867852,4.1,0.9997946977615356,0.8468528863665759
ChIJzUZZUdzjDDkRJKDEesqf9fQ,ChIJzUZZUdzjDDkRJKDEesqf9fQ,Comfy Stay Hotels,"Second floor, C193, Greater Kailash-1, M Block, Greater Kailash I, Greater Kailash, New Delhi",28.549248,77.236779,4.6,510.0,Greater Kailash,hotel,,5.0,0.7995689865900204,0.8,0.2,0.9997642636299132,0.9982690811157228,0.5007151357713154,0.9982361495494844,0.9997971951961516,Other,Budget,0.5805424826164582,4.6,0.7995689865900204,0.8432934080354181
ChIJZSlK1MrjDDkRjZgS3iDnj1w,ChIJZSlK1MrjDDkRjZgS3iDnj1w,Hotel Le Cadre,"E-23, Lala Lajpat Rai Rd, Block E, East of Kailash, New Delhi",28.5552604,77.2424832,3.7,983.0,East of Kailash,hotel,,5.0,0.2020457852166145,0.2,0.8,0.0009319145077217,0.0029457231285049,0.2506608187104575,0.0009319145077217,0.0010740709840319,Other,Mid-Range,0.6415401700731959,3.7,0.2020457852166145,0.5459908699405052
ChIJx62cgXHiDDkRpfnRkuY4q2I,ChIJx62cgXHiDDkRpfnRkuY4q2I,"Hotel Exotica - Hotel In Green Park, New Delhi","E-5, Block E, Green Park Extension, Green Park, New Delhi",28.5591788,77.2031959,4.0,667.0,Green Park,hotel,,5.0,0.781567566934973,0.8,0.2,0.72701055475045,0.636062074607859,0.9768101722002028,0.500226570526138,0.96927014986674,Other,Mid-Range,0.6054829735956193,4.0,0.781567566934973,0.7630942267909268
ChIJO-kFgCXjDDkRp0o0QV0kfuQ,ChIJO-kFgCXjDDkRp0o0QV0kfuQ,Oyo 820080 Green Park Residency,"gate number 4, metro station, 21D/1Block D, near Gurudwara Green park, Green Park, New Delhi",28.5590857,77.205928,2.7,96.0,Green Park,hotel,,5.0,0.2004208471975289,0.2,0.8,0.2004208471975289,0.0015224373200908,0.3334542635226777,0.0002355369312377,0.5006988125969656,Other,Budget,0.4258589922067738,2.7,0.2004208471975289,0.3666636372127832
ChIJo8imMzXjDDkR491FFKkskUk,ChIJo8imMzXjDDkR491FFKkskUk,"The Saga Hotel, Green Park | New Delhi","5, Block W, Arjun Nagar, Green Park, New Delhi",28.5591816,77.2006904,4.1,948.0,Green Park,hotel,,5.0,0.400711186195258,0.4,0.6,0.3345765972238344,0.0007950454601086,0.5,0.0007950454601086,0.400711186195258,Other,Mid-Range,0.6381687271305101,4.1,0.400711186195258,0.6618303180238868
ChIJP8qaCJ_iDDkR0vVkDdWGYSU,ChIJP8qaCJ_iDDkR0vVkDdWGYSU,Samrat Hotel,"Plot No. 50B, Kautilya Marg, Chanakyapuri, New Delhi",28.5964291,77.19762539999999,4.0,7108.0,Chanakyapuri,hotel,,5.0,0.4001607245765626,0.4,0.6,0.9995661079883577,0.3334916495368816,0.3334916495368816,0.5001085374969989,0.3336291343633396,Other,Mid-Range,0.8256244357374625,4.0,0.4001607245765626,0.6882321702646153
ChIJAzdTzS7jDDkRIt7HRR47yfc,ChIJAzdTzS7jDDkRIt7HRR47yfc,Park Inn By Radisson New Delhi Lajpat Nagar,"1&2, Ring Rd, Vikram Vihar, Lajpat Nagar 4, Lajpat Nagar, New Delhi",28.5639251,77.2348657,4.2,3556.0,Lajpat Nagar,hotel,,5.0,0.9996294975280762,1.0,0.0,0.9994957248369852,0.9996294975280762,0.9996660947799684,0.5,0.9998456438382468,Other,Budget,0.761164944108821,4.2,0.9996294975280762,0.8923649923346042
ChIJbYigBcvjDDkRStKjE7MFi4o,ChIJbYigBcvjDDkRStKjE7MFi4o,Jpm White House Bed & Breakfast,"Kailash Colony Metro Station, A-36, Bodofa Upendra Nath Brahma Rd, near New Delhi, Kailash Colony, Block A, East of Kailash, New Delhi",28.5534619,77.242839,4.0,133.0,East of Kailash,hotel,,5.0,0.8001203608699143,0.8,0.2,0.6669550061536332,0.6669897556615373,0.6669862588557104,0.0012909532524645,0.8001203608699143,Other,Mid-Range,0.4559389939601579,4.0,0.8001203608699143,0.737206081710773
ChIJTYaPJtkdDTkRueyL3cN2yXA,ChIJTYaPJtkdDTkRueyL3cN2yXA,Minimalist Poshtel & Suites,"T47, Hauz Khas Village, Deer Park, Hauz Khas, New Delhi",28.5525138,77.19416,4.0,782.0,Hauz Khas,hotel,,5.0,0.400134553614771,0.4,0.6,0.3335426026508988,0.5001063923482434,0.5001137230865424,0.2502187516583944,0.3334896409360226,Other,Mid-Range,0.6202697805803141,4.0,0.400134553614771,0.6445458817090074
ChIJ_5tYXsvjDDkRSqUQm4XD8P0,ChIJ_5tYXsvjDDkRSqUQm4XD8P0,The Orion Express - Kailash Colony,"A-20, near Kailash Colony Metro Station, Kailash Colony, Block A, Greater Kailash, New Delhi",28.5558827,77.2411743,4.3,237.0,Greater Kailash,hotel,,5.0,0.7965474929660559,0.8,0.2,0.5000669872388243,0.9942938884099324,0.9997375309467316,0.9913749992847444,0.9956200271844864,Other,Mid-Range,0.5094126569138612,4.3,0.7965474929660559,0.7873201132640673
ChIJT1_dZwDjDDkRnebfK5pM3Es,ChIJT1_dZwDjDDkRnebfK5pM3Es,South Inn - Green Park South Delhi,"E2, Block F, Green Park Extension, Green Park, New Delhi",28.559006,77.2032565,4.8,345.0,Green Park,hotel,,5.0,0.6000035325065255,0.6,0.4,0.6000035325065255,0.0054752947762608,0.7494768530596048,0.9963549077510834,0.6000035325065255,Other,Budget,0.5442438957223944,4.8,0.6000035325065255,0.7984898624029343
ChIJL0f22DLiDDkR3fcJSE_kmw8,ChIJL0f22DLiDDkR3fcJSE_kmw8,"Fabhotel Cabana - Hotel In Greater Kailash, New Delhi","R23, Greater Kailash-1, Block R, Greater Kailash I, Greater Kailash, New Delhi",28.5480236,77.23970829999999,3.8,890.0,Greater Kailash,hotel,,5.0,0.2709362497553229,0.2,0.8,0.118069654641052,0.4426887572432558,0.3324878860730678,0.0018852725625038,0.2564333665650338,Other,Mid-Range,0.63229807657714,3.8,0.2709362497553229,0.5792975696715997
ChIJn4gzI1ziDDkR9O77oIjkc7E,ChIJn4gzI1ziDDkR9O77oIjkc7E,Skylink Suites,"H, 7, South Extension I, Block H, South Delhi, New Delhi",28.5713537,77.2216006,4.4,240.0,South Delhi,hotel,,5.0,0.7986456483136862,0.8,0.2,0.9995093941688538,0.9979939063390096,0.9992504715919496,0.5,0.5,Other,Mid-Range,0.5105787241053805,4.4,0.7986456483136862,0.8015309780833845
ChIJR-WL4m3iDDkR4jurspZOnwQ,ChIJR-WL4m3iDDkR4jurspZOnwQ,Townhouse Green Park Residency 1,"60,5,2nd Yusuf Sarai, Green Park, New Delhi",28.5592017,77.20588409999999,2.8,132.0,Green Park,hotel,,5.0,0.0027575838612392,0.0,1.0,0.5,0.0023823741357773,0.5,0.0023823741357773,0.0038607633323408,Other,Mid-Range,0.4552416887252435,2.8,0.0027575838612392,0.3231436152441168
ChIJyd-sPQDjDDkRfRiRKD5GJXg,ChIJyd-sPQDjDDkRfRiRKD5GJXg,Hotel Green Galaxy Green Park South Delhi,"G 42, upper ground, opposite Green park market, Block G, Green Park Extension, Green Park, New Delhi",28.5576745,77.2028483,4.8,572.0,Green Park,hotel,,5.0,0.8007533748634159,0.8,0.2,0.6685340536447862,0.5,0.6685340536447862,0.9983291029930116,0.9998356103897096,Other,Mid-Range,0.5912027674861633,4.8,0.8007533748634159,0.8725255629488593
ChIJKfbCnXodDTkRoHUFJ9xu2HQ,ChIJKfbCnXodDTkRoHUFJ9xu2HQ,Hotel Corporate Guest House,"A2, 5, Block A 2, Safdarjung Enclave, New Delhi",28.5679043,77.1897474,4.8,103.0,Safdarjung Enclave,hotel,,5.0,0.9997241497039796,1.0,0.0,0.999729260802269,0.9995122253894806,0.9998544752597808,0.5,0.9997241497039796,Other,Mid-Range,0.4323454830297744,4.8,0.9997241497039796,0.9022175670121844
ChIJdYAAxLTjDDkRRUfNdj8TTyc,ChIJdYAAxLTjDDkRRUfNdj8TTyc,"Nuo By Jüsta, Greater Kailash","C, 22, S Swaran Singh Bhandari Marg, Greater Kailash-1, C Block, Greater Kailash I, Greater Kailash, New Delhi",28.5483207,77.2379942,4.3,656.0,Greater Kailash,hotel,,5.0,0.9996999025344848,1.0,0.0,0.999700963497162,0.9997903307278952,0.9997736215591432,0.5,0.9998515844345092,Other,Mid-Range,0.603937295897043,4.3,0.9996999025344848,0.8722393433236987
ChIJzedOOWzjDDkRHuh3Br0sIZA,ChIJzedOOWzjDDkRHuh3Br0sIZA,Hotel O By Oyo Kanak Palace,"Second Floor, I-95, Afghani Market, Lajpat Nagar II, Lajpat Nagar, New Delhi",28.5706759,77.2426338,4.3,162.0,Lajpat Nagar,hotel,,5.0,0.0009905627288389,0.0,1.0,0.5,0.0004695661191362,0.0003831133362837,0.0011414939751072,0.0003921626193914,Other,Budget,0.474176256655733,4.3,0.0009905627288389,0.5260088525922327
ChIJGwNKtJ_iDDkRzM29RVCaCN8,ChIJGwNKtJ_iDDkRzM29RVCaCN8,The Ashok,"50, Niti Marg, Diplomatic Enclave, Chanakyapuri, New Delhi",28.5970601,77.1958281,4.3,19442.0,Chanakyapuri,hotel,,5.0,0.5863915036432445,0.6,0.4,0.0011320518096908,0.0010569270234554,0.5004740857402794,0.9998759031295776,0.4830204037716612,Other,Mid-Range,0.9192844729487284,4.3,0.5863915036432445,0.8074491210181859
ChIJ0YSsSrcdDTkRPyej8NVwQ3E,ChIJ0YSsSrcdDTkRPyej8NVwQ3E,"Fabhotel Veetara - Hotel In Safdarjung Enclave, New Delhi","A 2, Block A 2, Bhikaji Cama Place, Safdarjung Enclave, New Delhi",28.56695,77.1896,3.2,242.0,Safdarjung Enclave,hotel,,5.0,0.0721386431221617,0.0,1.0,0.0023216334666358,0.3554822504520416,0.5,0.0002838491127476,0.5,Other,Mid-Range,0.5113480657867013,3.2,0.0721386431221617,0.4103864786775744
ChIJBeUtHnTiDDkR4Ubj5utSO8c,ChIJBeUtHnTiDDkR4Ubj5utSO8c,Deer Park Luxury Homestay,"Landmark: Backside of BANK OF BARODA, B-7/103, 1st Floor, Extn, Safdarjung Enclave, New Delhi",28.5588804,77.19904679999999,4.0,202.0,Safdarjung Enclave,hotel,,5.0,0.7994308053341228,0.8,0.2,0.5000161674834089,0.5,0.5,0.0002585345937404,0.9997457265853882,Other,Budget,0.494605354142389,4.0,0.7994308053341228,0.7452102312609865
ChIJAQDARl7iDDkRPMvE7jjAm4s,ChIJAQDARl7iDDkRPMvE7jjAm4s,Red Maple Bed & Breakfast,"49, Amrit Nagar, New Delhi",28.5735364,77.2196364,4.1,342.0,Amrit Nagar,hotel,,5.0,0.7980955759063363,0.8,0.2,0.7476534445304424,0.9998607635498046,0.9998574256896972,0.5,0.6653186148032546,Other,Mid-Range,0.543433239102287,4.1,0.7980955759063363,0.7684631370668961
ChIJ____Qq3jDDkRUN3S8QF_1Ec,ChIJ____Qq3jDDkRUN3S8QF_1Ec,Hotel Amar Inn By Quadis,"K-102, Road, near Central Market, Block K, Lajpat Nagar II, Jal Vihar, New Delhi",28.5669858,77.2464306,4.3,1360.0,Jal Vihar,hotel,,5.0,0.4044362411863403,0.4,0.6,0.0017928707020472,0.5054985266178846,0.5016132518649101,0.0098823944645118,0.4044362411863403,Other,Budget,0.6717337678507843,4.3,0.4044362411863403,0.6967447846150292
ChIJe1-rNqjjDDkR8ByQ3dve4Pc,ChIJe1-rNqjjDDkR8ByQ3dve4Pc,Hotel Kabli,"73, Masjid Rd, Jangpura, Bhogal, New Delhi",28.5797083,77.2494999,4.0,1185.0,Bhogal,hotel,,5.0,0.9985050559043884,1.0,0.0,0.999603033065796,0.999669055143992,0.9977198441823324,0.5,0.999669055143992,Other,Mid-Range,0.6589214981515372,4.0,0.9985050559043884,0.8436726689039077
ChIJzRv4VzfjDDkRuKaA3fPk1zM,ChIJzRv4VzfjDDkRuKaA3fPk1zM,The Grand Orion,"Kailash Colony Metro Station, A-60, near Block A, Kailash Colony, Block A, Greater Kailash, New Delhi",28.5532613,77.2442545,4.3,661.0,Greater Kailash,hotel,,5.0,0.8415400624275208,1.0,0.0,0.7359917362531027,0.7359846631685892,0.8751561443010966,0.7911024689674377,0.8954878151416779,Other,Mid-Range,0.6046430598051954,4.3,0.8415400624275208,0.8219297098345577
ChIJ9z9RjKzjDDkRkqMhtJ2HBNM,ChIJ9z9RjKzjDDkRkqMhtJ2HBNM,Hotel Amby Inn,"M13, Vinoba Puri, Block M, Lajpat Nagar II, Lajpat Nagar, New Delhi",28.5688589,77.2478828,3.9,570.0,Lajpat Nagar,hotel,,5.0,0.9997966527938844,1.0,0.0,0.9995821118354796,0.9997966527938844,0.9997051060199738,0.9995821118354796,0.9998764991760254,Other,Budget,0.5908772782958578,3.9,0.9997966527938844,0.8163186212473736
ChIJRTIaDoXjDDkRo05ATdzGmF4,ChIJRTIaDoXjDDkRo05ATdzGmF4,The Oakland Plaza Hotel Nehru Place,"Cc 27, Block G, Nehru Enclave, Kalkaji, New Delhi",28.5470728,77.2540353,4.0,453.0,Kalkaji,hotel,,5.0,0.4066803981142584,0.4,0.6,0.3337270003685261,0.5000515059946338,0.5008084075525403,0.6664210211116975,0.9998494386672974,Other,Mid-Range,0.5695325276774856,4.0,0.4066803981142584,0.6358427182148169
ChIJ-UnEBH7jDDkRhJaGrJjZF4Y,ChIJ-UnEBH7jDDkRhJaGrJjZF4Y,The Orion Plaza Nehru Place,"CC26, Block G, Nehru Enclave, Kalkaji, New Delhi",28.5469949,77.2537826,4.0,2105.0,Kalkaji,hotel,,5.0,0.7997493761911756,0.8,0.2,0.7498099230397202,0.0001878828479675,0.7497198008168198,0.6666254033868123,0.7997493761911756,Other,Mid-Range,0.7123740520047176,4.0,0.7997493761911756,0.7916302145336565
ChIJ5-z-Hc_jDDkRZyU2Wz8Mae4,ChIJ5-z-Hc_jDDkRZyU2Wz8Mae4,Eros Hotel New Delhi Nehru Place,"EROS HOTEL, Nehru Place, New Delhi",28.5499268,77.2491033,4.3,16045.0,Nehru Place,hotel,,5.0,0.7415858355117961,0.8,0.2,0.5005328871193342,0.6632914885800952,0.5694718107503528,0.001395983970724,0.5731502319298064,Other,Mid-Range,0.9014086677662888,4.3,0.7415858355117961,0.853160646203191
ChIJ93r8-wbjDDkRlf30qg5Q_pM,ChIJ93r8-wbjDDkRlf30qg5Q_pM,Krishna Inn,"24, Jangpura Rd, Bhogal, New Delhi",28.5837356,77.2494822,3.9,515.0,Bhogal,hotel,,5.0,0.2003058679489185,0.2,0.8,0.3336828920000698,0.333667699524085,0.0002779249334707,0.0005954687367192,0.5004001798806711,Other,Budget,0.5814489144479454,3.9,0.2003058679489185,0.5592415370299502
ChIJ51yNUgbjDDkRhRjK5RkEXn4,ChIJ51yNUgbjDDkRhRjK5RkEXn4,"South Delhi Inn - Hotel Near , Hazrat Nizamuddin Railway Station","Phase 2, 87, Dharamvir Mann Marg, Siddhartha Enclave, Hari Nagar Ashram, New Delhi",28.5747495,77.2574412,4.3,557.0,Hari Nagar Ashram,hotel,,5.0,0.4000610900693573,0.4,0.6,0.4999486317828996,0.9997239708900452,0.0008412439492531,0.9973342418670654,0.3336920460181621,Other,Budget,0.5887333968701759,4.3,0.4000610900693573,0.6776951482472252
ChIJifxgusrjDDkRyhoJd8vFkWI,ChIJifxgusrjDDkRyhoJd8vFkWI,Staybook@Southdelhi,"B-14, B Block, East of Kailash, New Delhi",28.5617553,77.2557075,3.2,23.0,East of Kailash,hotel,,5.0,0.1616768283362034,0.2,0.8,0.001451704990662,0.0005495616205735,0.4033994220662862,0.4020839967415668,0.0004800782335223,Other,Budget,0.2958444386389672,3.2,0.1616768283362034,0.3931164090892519
ChIJzaSD0YLjDDkRNdQPGay3_OE,ChIJzaSD0YLjDDkRNdQPGay3_OE,Fabhotel Floyd,"C-19, Amar Colony, Lajpat Nagar IV, New Delhi",28.5628558,77.2434699,3.9,373.0,Lajpat Nagar IV,hotel,,5.0,0.6000518071552505,0.6,0.4,0.0003346174707985,0.999872088432312,0.5,0.9998517036437988,0.7500064256673795,Other,Mid-Range,0.5514878678275444,3.9,0.6000518071552505,0.6804050006970176
ChIJI1C0ziziDDkRKofmqRF3WKE,ChIJI1C0ziziDDkRKofmqRF3WKE,The Athena Hotel,"Villa No. 19, Eastern Ave, Block E, Maharani Bagh, New Friends Colony, New Delhi",28.5718119,77.2660447,3.8,1180.0,New Friends Colony,hotel,,5.0,0.2025984578998759,0.2,0.8,0.5,0.2519483033393043,0.5,0.0060900123789906,0.001281481818296,Other,Mid-Range,0.6585282157178736,3.8,0.2025984578998759,0.563073917821045
ChIJ75mawVXjDDkRgnu3gPfCRjc,ChIJ75mawVXjDDkRgnu3gPfCRjc,Rose Mallow Hotel Pvt. Ltd.,"C-18, NH-19, Block B, Friends Colony East, New Friends Colony, New Delhi",28.5635525,77.2654025,4.4,585.0,New Friends Colony,hotel,,5.0,0.5997713419666979,0.6,0.4,0.0003143444191664,0.6662229885599421,0.999190628528595,0.999190628528595,0.9994182189305624,Other,Mid-Range,0.5932911511469264,4.4,0.5997713419666979,0.7556741098256
ChIJKYv_S8jjDDkRIbrMlfnrKF8,ChIJKYv_S8jjDDkRIbrMlfnrKF8,Hotel Sunrise Ecostay,"30, Sant Nagar, East of Kailash, New Delhi",28.5549735,77.2484445,4.4,103.0,East of Kailash,hotel,,5.0,0.600166951934807,0.6,0.4,0.9996199309825896,0.99937504529953,0.9996426701545716,0.99937504529953,0.9996199309825896,Other,Budget,0.4323454830297744,4.4,0.600166951934807,0.7215679635053741
ChIJz6uJIQfjDDkR3gifjDKqsIQ,ChIJz6uJIQfjDDkR3gifjDKqsIQ,Oyo Tom & Jerry Near Lotus Temple,"16-F, Church Road, Bhogal, Teshil, New Delhi",28.583277,77.247258,3.3,494.0,Teshil,hotel,,5.0,0.0634856325748841,0.0,1.0,0.1578961490595247,0.0004637597012333,0.0003199502534698,0.0008109773916657,0.0004637597012333,Other,Budget,0.5775811255120287,3.3,0.0634856325748841,0.4350066959028758
ChIJm25SwA3kDDkRyLG31HJqNq0,ChIJm25SwA3kDDkRyLG31HJqNq0,Hotel River View,"Bhaskar Compound, B-9, Kalindi Kunj Rd, Abul Fazal Enclave Part 1, Part 1 Abul Fazal Enclave, Block E, Jamia Nagar, Okhla, New Delhi",28.5572348,77.2966881,3.9,1401.0,Okhla,hotel,,5.0,0.5875086800893768,0.6,0.4,0.3336132593685761,0.0006250780425033,0.9994985163211824,0.5,0.0006250780425033,Other,Mid-Range,0.6744966795636074,3.9,0.5875086800893768,0.702566584778771
ChIJx6qqOlDkDDkROn5jLYb6oo4,ChIJx6qqOlDkDDkROn5jLYb6oo4,Hotel Fortune Inn By Aspl,"Admire stays Corporate Office A778, Naveen Nagar, Pocket A, Sector 19, Noida",28.5762027,77.3258199,4.0,538.0,Sector 19,hotel,,5.0,0.2004811052058357,0.2,0.8,0.000590463343542,0.2505041131807957,0.0010385990608483,0.000590463343542,0.2503417317420826,Other,Budget,0.5855084500159704,4.0,0.2004811052058357,0.573454335512003
ChIJAeEer4jkDDkRnvYOsth2r2c,ChIJAeEer4jkDDkRnvYOsth2r2c,"Holiday Inn New Delhi Mayur Vihar Noida, An Ihg Hotel","District Centre, 13A, Mayur Place, Mayur Vihar, New Delhi, Delhi",28.590637,77.298442,4.5,21144.0,New Delhi,hotel,,5.0,0.9998599529266358,1.0,0.0,0.9998602072397867,0.9998564720153807,0.5,0.9998738765716552,0.999857932329178,New Delhi,Budget,0.9270962315197456,4.5,0.9998599529266358,0.9676116376591534
ChIJ335bATblDDkR1WS3B174oYA,ChIJ335bATblDDkR1WS3B174oYA,Bellmont Hotel,"14/1, opp. Botanical Garden Metro Station, Harijan Basti, Arun Vihar, Sector 37, Noida",28.5637971,77.3388143,4.5,1910.0,Sector 37,hotel,,5.0,0.6706170590594411,0.6,0.4,0.667146141640842,0.5883539060596377,0.999874711036682,0.5,0.7502770239952952,Other,Mid-Range,0.7033290967736792,4.5,0.6706170590594411,0.8149749043055063
ChIJ-Q4xA7DlDDkRKbmDpYkiiUA,ChIJ-Q4xA7DlDDkRKbmDpYkiiUA,Hotel Aarkay Palace,"513, C Block, Sector 44, Noida",28.5545706,77.33723069999999,3.9,1009.0,Sector 44,hotel,,5.0,0.7998768091143574,0.8,0.2,0.5000474154803669,0.9997392296791076,0.9997845739126204,0.9997727274894714,0.9997615615526836,Other,Luxury,0.6439679256745925,3.9,0.7998768091143574,0.7638277730839806
ChIJuYjlFNPjDDkRq-G603kqdxU,ChIJuYjlFNPjDDkRq-G603kqdxU,Saltstayz Select,"Plot Num, 77, Sukhdev Vihar, Okhla, New Delhi",28.5560713,77.2708244,4.5,1586.0,Okhla,hotel,,5.0,0.0011843746586236,0.0,1.0,0.0003325925936223,0.0003098254164797,0.001717089752977,0.0018177252204622,0.0003325925936223,Other,Budget,0.686034757290049,4.5,0.0011843746586236,0.5977188557380468
ChIJn8LrfyyvJzoRS4k22Vtcxl0,ChIJn8LrfyyvJzoRS4k22Vtcxl0,Mosaic Hotel Noida,"C-1, C Block, Pocket C, Sector 18, Noida",28.571066,77.3252488,4.1,2967.0,Sector 18,hotel,,5.0,0.9987532496452332,1.0,0.0,0.9997840523719788,0.9980554382006328,0.9997974038124084,0.9945117235183716,0.9987532496452332,Other,Mid-Range,0.7443129726372935,4.1,0.9987532496452332,0.8752076524577949
ChIJmb7NnTHlDDkRlv2WNrp3Wio,ChIJmb7NnTHlDDkRlv2WNrp3Wio,Hotel Future Inn,"Awana Market, Jhundpura, Jhundpura Village, Sector 11, Noida",28.5964614,77.330721,4.6,132.0,Sector 11,hotel,,5.0,0.7998318229394499,0.8,0.2,0.4999137903942027,0.7498905552274664,0.5,0.9997465312480928,0.999732106924057,Other,Budget,0.4552416887252435,4.6,0.7998318229394499,0.8167263930797684
ChIJQRsr9UXlDDkRZm3Cf8qesPk,ChIJQRsr9UXlDDkRZm3Cf8qesPk,Golden Tree Hotel,"Golden Tree, C1/12, C-Block, Sector 31, Noida",28.5814751,77.34342749999999,4.3,558.0,Sector 31,hotel,,5.0,0.6004121539881453,0.6,0.4,0.5,0.7502344357781112,0.5,0.5,0.750059876794694,Other,Mid-Range,0.5889000751843347,4.3,0.6004121539881453,0.7416511488938755
ChIJx_sVdgXlDDkR6EBNphWNsXc,ChIJx_sVdgXlDDkR6EBNphWNsXc,Raj Hotel Vip,"Atta, Atta Market, Nithari, Dadri, Sector 27, Noida",28.5716199,77.3275398,2.7,294.0,Sector 27,hotel,,5.0,0.4078804530727211,0.4,0.6,0.999658703804016,0.5074121850266238,0.500033898410038,0.9992134273052216,0.5152357481420039,Other,Mid-Range,0.5293994757998772,2.7,0.4078804530727211,0.4548746733197292
ChIJqeUQpd3lDDkRAa1qCvUP7Lw,ChIJqeUQpd3lDDkRAa1qCvUP7Lw,Treebo Luxury Stay Premium Inn,"D-9, Block D, Sector 12, Noida",28.5918656,77.33778629999999,4.6,1057.0,Sector 12,hotel,,5.0,0.7997974540689029,0.8,0.2,0.9998685717582704,0.5,0.6664167089426579,0.0003166327369399,0.7497753384086536,Other,Budget,0.6482900859599178,4.6,0.7997974540689029,0.8577758854845094
ChIJuXhKZJPjDDkRWaj_AQQKWGk,ChIJuXhKZJPjDDkRWaj_AQQKWGk,The Suryaa New Delhi,"MMA Rd, New Friends Colony, New Delhi",28.5611468,77.269517,4.3,20004.0,New Friends Colony,hotel,,5.0,0.8002187609905377,0.8,0.2,0.9998199343681335,0.6671983600050831,0.6671645641714955,0.5,0.8002187609905377,Other,Mid-Range,0.9219370796791468,4.3,0.8002187609905377,0.8762333480252001
ChIJSZffIU3kDDkRuDXcAje-AKo,ChIJSZffIU3kDDkRuDXcAje-AKo,Hotel P.K. Residency,"B 2, beside Cambridge Junior School, B Block, Pocket B, Sector 27, Noida",28.573897,77.331199,3.9,1299.0,Sector 27,hotel,,5.0,0.6013942494755611,0.6,0.4,0.5,0.4998685079044663,0.9994448721408844,0.5036873896606265,0.7497382589790504,Other,Mid-Range,0.6674650917017039,3.9,0.6013942494755611,0.7055010900200008
ChIJs4ooMwDjDDkRGtav5_A2V-U,ChIJs4ooMwDjDDkRGtav5_A2V-U,The Meriton,"N.S.I.C, Metro Station, NEHRU PLACE-2, near Okhla, Shambhu Dayal Bagh, Kalkaji, New Delhi",28.5539237,77.2647338,4.5,307.0,Kalkaji,hotel,,5.0,0.624016739660874,0.6,0.4,0.560118705034256,0.624016739660874,0.5000812156358734,0.5,0.5300589523394592,Other,Mid-Range,0.5334139206362926,4.5,0.624016739660874,0.7639672778712322
ChIJMZJZ7_zlDDkRz63Sj2pBYPs,ChIJMZJZ7_zlDDkRz63Sj2pBYPs,Hotel Diamond,"Hotel Diamond 18, opposite pillar no 80, main, Atta Market, Sector 27, Noida",28.5727729,77.3245239,3.2,71.0,Sector 27,hotel,,5.0,0.2013570972630986,0.2,0.8,0.5,0.0049329479224979,0.0049329479224979,0.5000058803343563,0.0006737001094733,Other,Mid-Range,0.3981140517963074,3.2,0.2013570972630986,0.4275283607058563
